image_name_full,image_folder,phase_source,animal,phase_destination
n02089867_1556.JPEG,n02089867,train,dog,train_full
n02102973_8123.JPEG,n02102973,train,dog,train_full
n02097474_12240.JPEG,n02097474,train,dog,train_full
n02095314_5726.JPEG,n02095314,train,dog,train_full
n02099849_1309.JPEG,n02099849,train,dog,train_full
n02090379_8460.JPEG,n02090379,train,dog,train_full
n02096177_5763.JPEG,n02096177,train,dog,train_full
n02107574_1726.JPEG,n02107574,train,dog,train_full
n02112350_8018.JPEG,n02112350,train,dog,train_full
n02107142_916.JPEG,n02107142,train,dog,train_full
n02091032_658.JPEG,n02091032,train,dog,train_full
n02108915_6929.JPEG,n02108915,train,dog,train_full
n02093859_1044.JPEG,n02093859,train,dog,train_full
n02092002_6820.JPEG,n02092002,train,dog,train_full
n02105505_6839.JPEG,n02105505,train,dog,train_full
n02091032_10441.JPEG,n02091032,train,dog,train_full
n02097474_5996.JPEG,n02097474,train,dog,train_full
n02108422_3976.JPEG,n02108422,train,dog,train_full
n02113799_18413.JPEG,n02113799,train,dog,train_full
n02108000_6081.JPEG,n02108000,train,dog,train_full
n02104365_98.JPEG,n02104365,train,dog,train_full
n02110958_4568.JPEG,n02110958,train,dog,train_full
n02092002_6174.JPEG,n02092002,train,dog,train_full
n02101006_3821.JPEG,n02101006,train,dog,train_full
n02105855_13482.JPEG,n02105855,train,dog,train_full
n02101006_1575.JPEG,n02101006,train,dog,train_full
n02093754_6671.JPEG,n02093754,train,dog,train_full
n02087394_5692.JPEG,n02087394,train,dog,train_full
n02113978_6207.JPEG,n02113978,train,dog,train_full
n02107683_5620.JPEG,n02107683,train,dog,train_full
n02108422_7090.JPEG,n02108422,train,dog,train_full
n02085620_7440.JPEG,n02085620,train,dog,train_full
n02101556_7495.JPEG,n02101556,train,dog,train_full
n02086240_4008.JPEG,n02086240,train,dog,train_full
n02108000_4331.JPEG,n02108000,train,dog,train_full
n02105056_12896.JPEG,n02105056,train,dog,train_full
n02105056_4904.JPEG,n02105056,train,dog,train_full
n02107574_5780.JPEG,n02107574,train,dog,train_full
n02105641_14533.JPEG,n02105641,train,dog,train_full
n02086646_4400.JPEG,n02086646,train,dog,train_full
n02110063_8247.JPEG,n02110063,train,dog,train_full
n02093647_456.JPEG,n02093647,train,dog,train_full
n02110341_256.JPEG,n02110341,train,dog,train_full
n02106550_5189.JPEG,n02106550,train,dog,train_full
n02107142_20306.JPEG,n02107142,train,dog,train_full
n02100236_295.JPEG,n02100236,train,dog,train_full
n02091032_4334.JPEG,n02091032,train,dog,train_full
n02099429_245.JPEG,n02099429,train,dog,train_full
n02101006_8380.JPEG,n02101006,train,dog,train_full
n02113712_3438.JPEG,n02113712,train,dog,train_full
n02110958_1955.JPEG,n02110958,train,dog,train_full
n02101556_15138.JPEG,n02101556,train,dog,train_full
n02102973_5994.JPEG,n02102973,train,dog,train_full
n02100877_5092.JPEG,n02100877,train,dog,train_full
n02112350_1613.JPEG,n02112350,train,dog,train_full
n02099429_7.JPEG,n02099429,train,dog,train_full
n02088094_5170.JPEG,n02088094,train,dog,train_full
n02093859_1125.JPEG,n02093859,train,dog,train_full
n02088364_10108.JPEG,n02088364,train,dog,train_full
n02093256_3763.JPEG,n02093256,train,dog,train_full
n02113186_6880.JPEG,n02113186,train,dog,train_full
n02102973_6084.JPEG,n02102973,train,dog,train_full
n02113186_5437.JPEG,n02113186,train,dog,train_full
n02097298_5648.JPEG,n02097298,train,dog,train_full
n02085782_7342.JPEG,n02085782,train,dog,train_full
n02105855_13247.JPEG,n02105855,train,dog,train_full
n02113624_8395.JPEG,n02113624,train,dog,train_full
n02105855_1791.JPEG,n02105855,train,dog,train_full
n02112137_8186.JPEG,n02112137,train,dog,train_full
n02112137_4970.JPEG,n02112137,train,dog,train_full
n02101006_8828.JPEG,n02101006,train,dog,train_full
n02093859_581.JPEG,n02093859,train,dog,train_full
n02112706_399.JPEG,n02112706,train,dog,train_full
n02109525_19936.JPEG,n02109525,train,dog,train_full
n02106550_423.JPEG,n02106550,train,dog,train_full
n02113624_1372.JPEG,n02113624,train,dog,train_full
n02101388_2329.JPEG,n02101388,train,dog,train_full
n02102177_6711.JPEG,n02102177,train,dog,train_full
n02093991_3171.JPEG,n02093991,train,dog,train_full
n02104365_10581.JPEG,n02104365,train,dog,train_full
n02091244_435.JPEG,n02091244,train,dog,train_full
n02102318_9251.JPEG,n02102318,train,dog,train_full
n02090379_13571.JPEG,n02090379,train,dog,train_full
n02104029_7608.JPEG,n02104029,train,dog,train_full
n02113624_3540.JPEG,n02113624,train,dog,train_full
n02108422_6778.JPEG,n02108422,train,dog,train_full
n02094258_589.JPEG,n02094258,train,dog,train_full
n02092339_1175.JPEG,n02092339,train,dog,train_full
n02104365_1123.JPEG,n02104365,train,dog,train_full
n02105056_15299.JPEG,n02105056,train,dog,train_full
n02096051_3546.JPEG,n02096051,train,dog,train_full
n02086646_5505.JPEG,n02086646,train,dog,train_full
n02102177_3843.JPEG,n02102177,train,dog,train_full
n02109525_17043.JPEG,n02109525,train,dog,train_full
n02102480_4301.JPEG,n02102480,train,dog,train_full
n02102177_8241.JPEG,n02102177,train,dog,train_full
n02111500_4705.JPEG,n02111500,train,dog,train_full
n02114367_8769.JPEG,n02114367,train,dog,train_full
n02090379_13.JPEG,n02090379,train,dog,train_full
n02093428_4729.JPEG,n02093428,train,dog,train_full
n02091032_11380.JPEG,n02091032,train,dog,train_full
n02110341_6866.JPEG,n02110341,train,dog,train_full
n02097298_7244.JPEG,n02097298,train,dog,train_full
n02108551_1851.JPEG,n02108551,train,dog,train_full
n02110063_1246.JPEG,n02110063,train,dog,train_full
n02090379_884.JPEG,n02090379,train,dog,train_full
n02107574_1312.JPEG,n02107574,train,dog,train_full
n02099429_4995.JPEG,n02099429,train,dog,train_full
n02107908_8207.JPEG,n02107908,train,dog,train_full
n02097130_12258.JPEG,n02097130,train,dog,train_full
n02096177_12642.JPEG,n02096177,train,dog,train_full
n02093256_11732.JPEG,n02093256,train,dog,train_full
n02099267_15614.JPEG,n02099267,train,dog,train_full
n02095314_1772.JPEG,n02095314,train,dog,train_full
n02091134_15038.JPEG,n02091134,train,dog,train_full
n02102973_7778.JPEG,n02102973,train,dog,train_full
n02097130_5132.JPEG,n02097130,train,dog,train_full
n02093991_2131.JPEG,n02093991,train,dog,train_full
n02085620_4150.JPEG,n02085620,train,dog,train_full
n02113624_6969.JPEG,n02113624,train,dog,train_full
n02105251_1282.JPEG,n02105251,train,dog,train_full
n02114367_14580.JPEG,n02114367,train,dog,train_full
n02110958_2470.JPEG,n02110958,train,dog,train_full
n02098286_5316.JPEG,n02098286,train,dog,train_full
n02096051_5241.JPEG,n02096051,train,dog,train_full
n02114367_387.JPEG,n02114367,train,dog,train_full
n02098286_20.JPEG,n02098286,train,dog,train_full
n02093428_7383.JPEG,n02093428,train,dog,train_full
n02112018_5884.JPEG,n02112018,train,dog,train_full
n02095570_3413.JPEG,n02095570,train,dog,train_full
n02113712_19886.JPEG,n02113712,train,dog,train_full
n02102318_4615.JPEG,n02102318,train,dog,train_full
n02088238_937.JPEG,n02088238,train,dog,train_full
n02091134_4640.JPEG,n02091134,train,dog,train_full
n02099267_1263.JPEG,n02099267,train,dog,train_full
n02108089_11959.JPEG,n02108089,train,dog,train_full
n02107908_3971.JPEG,n02107908,train,dog,train_full
n02093256_40192.JPEG,n02093256,train,dog,train_full
n02107142_1074.JPEG,n02107142,train,dog,train_full
n02109961_1643.JPEG,n02109961,train,dog,train_full
n02089867_8218.JPEG,n02089867,train,dog,train_full
n02107908_6835.JPEG,n02107908,train,dog,train_full
n02096437_9060.JPEG,n02096437,train,dog,train_full
n02097047_5573.JPEG,n02097047,train,dog,train_full
n02105056_3531.JPEG,n02105056,train,dog,train_full
n02110341_80.JPEG,n02110341,train,dog,train_full
n02088632_723.JPEG,n02088632,train,dog,train_full
n02105251_1917.JPEG,n02105251,train,dog,train_full
n02086240_3596.JPEG,n02086240,train,dog,train_full
n02088632_1105.JPEG,n02088632,train,dog,train_full
n02108000_221.JPEG,n02108000,train,dog,train_full
n02091244_9858.JPEG,n02091244,train,dog,train_full
n02113799_22797.JPEG,n02113799,train,dog,train_full
n02100236_8798.JPEG,n02100236,train,dog,train_full
n02091467_3349.JPEG,n02091467,train,dog,train_full
n02095570_660.JPEG,n02095570,train,dog,train_full
n02101388_3198.JPEG,n02101388,train,dog,train_full
n02113799_2321.JPEG,n02113799,train,dog,train_full
n02111129_5925.JPEG,n02111129,train,dog,train_full
n02113186_10838.JPEG,n02113186,train,dog,train_full
n02096437_7266.JPEG,n02096437,train,dog,train_full
n02086240_6834.JPEG,n02086240,train,dog,train_full
n02113712_722.JPEG,n02113712,train,dog,train_full
n02100735_2397.JPEG,n02100735,train,dog,train_full
n02107574_4337.JPEG,n02107574,train,dog,train_full
n02100877_5883.JPEG,n02100877,train,dog,train_full
n02098105_1242.JPEG,n02098105,train,dog,train_full
n02107908_2688.JPEG,n02107908,train,dog,train_full
n02092339_5702.JPEG,n02092339,train,dog,train_full
n02108422_5106.JPEG,n02108422,train,dog,train_full
n02113712_3554.JPEG,n02113712,train,dog,train_full
n02086240_6149.JPEG,n02086240,train,dog,train_full
n02106550_5768.JPEG,n02106550,train,dog,train_full
n02100877_1398.JPEG,n02100877,train,dog,train_full
n02107574_4492.JPEG,n02107574,train,dog,train_full
n02105162_9891.JPEG,n02105162,train,dog,train_full
n02097658_3599.JPEG,n02097658,train,dog,train_full
n02108422_84.JPEG,n02108422,train,dog,train_full
n02095570_8802.JPEG,n02095570,train,dog,train_full
n02099429_1146.JPEG,n02099429,train,dog,train_full
n02097658_703.JPEG,n02097658,train,dog,train_full
n02093754_7403.JPEG,n02093754,train,dog,train_full
n02087046_6732.JPEG,n02087046,train,dog,train_full
n02087046_22832.JPEG,n02087046,train,dog,train_full
n02091032_12105.JPEG,n02091032,train,dog,train_full
n02111500_8843.JPEG,n02111500,train,dog,train_full
n02094114_6414.JPEG,n02094114,train,dog,train_full
n02099849_338.JPEG,n02099849,train,dog,train_full
n02107312_2101.JPEG,n02107312,train,dog,train_full
n02108551_792.JPEG,n02108551,train,dog,train_full
n02097047_4283.JPEG,n02097047,train,dog,train_full
n02107312_952.JPEG,n02107312,train,dog,train_full
n02111500_2822.JPEG,n02111500,train,dog,train_full
n02113023_894.JPEG,n02113023,train,dog,train_full
n02106166_7543.JPEG,n02106166,train,dog,train_full
n02105056_3322.JPEG,n02105056,train,dog,train_full
n02090379_3464.JPEG,n02090379,train,dog,train_full
n02090622_986.JPEG,n02090622,train,dog,train_full
n02097047_583.JPEG,n02097047,train,dog,train_full
n02107908_11567.JPEG,n02107908,train,dog,train_full
n02111889_16626.JPEG,n02111889,train,dog,train_full
n02111500_30.JPEG,n02111500,train,dog,train_full
n02091134_10545.JPEG,n02091134,train,dog,train_full
n02113186_4080.JPEG,n02113186,train,dog,train_full
n02097047_3088.JPEG,n02097047,train,dog,train_full
n02102973_5224.JPEG,n02102973,train,dog,train_full
n02086079_39042.JPEG,n02086079,train,dog,train_full
n02097130_2500.JPEG,n02097130,train,dog,train_full
n02085936_16877.JPEG,n02085936,train,dog,train_full
n02100583_7826.JPEG,n02100583,train,dog,train_full
n02093256_7286.JPEG,n02093256,train,dog,train_full
n02105505_5536.JPEG,n02105505,train,dog,train_full
n02108422_4178.JPEG,n02108422,train,dog,train_full
n02098286_1588.JPEG,n02098286,train,dog,train_full
n02105251_7579.JPEG,n02105251,train,dog,train_full
n02105641_10363.JPEG,n02105641,train,dog,train_full
n02107142_30494.JPEG,n02107142,train,dog,train_full
n02100583_12097.JPEG,n02100583,train,dog,train_full
n02097298_8404.JPEG,n02097298,train,dog,train_full
n02107312_4943.JPEG,n02107312,train,dog,train_full
n02089078_8883.JPEG,n02089078,train,dog,train_full
n02097658_2256.JPEG,n02097658,train,dog,train_full
n02085936_16888.JPEG,n02085936,train,dog,train_full
n02109961_53749.JPEG,n02109961,train,dog,train_full
n02106382_8201.JPEG,n02106382,train,dog,train_full
n02105251_654.JPEG,n02105251,train,dog,train_full
n02096437_4194.JPEG,n02096437,train,dog,train_full
n02102480_4464.JPEG,n02102480,train,dog,train_full
n02107312_3547.JPEG,n02107312,train,dog,train_full
n02085936_6092.JPEG,n02085936,train,dog,train_full
n02094114_7085.JPEG,n02094114,train,dog,train_full
n02112706_817.JPEG,n02112706,train,dog,train_full
n02110958_14984.JPEG,n02110958,train,dog,train_full
n02100236_10516.JPEG,n02100236,train,dog,train_full
n02112350_1351.JPEG,n02112350,train,dog,train_full
n02090721_1737.JPEG,n02090721,train,dog,train_full
n02102480_680.JPEG,n02102480,train,dog,train_full
n02096437_11244.JPEG,n02096437,train,dog,train_full
n02104029_1087.JPEG,n02104029,train,dog,train_full
n02095889_9338.JPEG,n02095889,train,dog,train_full
n02110185_5394.JPEG,n02110185,train,dog,train_full
n02091831_1613.JPEG,n02091831,train,dog,train_full
n02107142_43730.JPEG,n02107142,train,dog,train_full
n02100236_8229.JPEG,n02100236,train,dog,train_full
n02105251_7155.JPEG,n02105251,train,dog,train_full
n02106550_2039.JPEG,n02106550,train,dog,train_full
n02088094_13541.JPEG,n02088094,train,dog,train_full
n02106166_2798.JPEG,n02106166,train,dog,train_full
n02089867_7458.JPEG,n02089867,train,dog,train_full
n02105641_3073.JPEG,n02105641,train,dog,train_full
n02088094_4658.JPEG,n02088094,train,dog,train_full
n02086079_22925.JPEG,n02086079,train,dog,train_full
n02102318_13942.JPEG,n02102318,train,dog,train_full
n02105641_228.JPEG,n02105641,train,dog,train_full
n02093991_5305.JPEG,n02093991,train,dog,train_full
n02111277_5091.JPEG,n02111277,train,dog,train_full
n02104365_55.JPEG,n02104365,train,dog,train_full
n02111500_2767.JPEG,n02111500,train,dog,train_full
n02093256_7494.JPEG,n02093256,train,dog,train_full
n02095314_3364.JPEG,n02095314,train,dog,train_full
n02106030_14779.JPEG,n02106030,train,dog,train_full
n02110185_4459.JPEG,n02110185,train,dog,train_full
n02094258_5641.JPEG,n02094258,train,dog,train_full
n02100877_27465.JPEG,n02100877,train,dog,train_full
n02110341_8519.JPEG,n02110341,train,dog,train_full
n02111129_6209.JPEG,n02111129,train,dog,train_full
n02111129_8224.JPEG,n02111129,train,dog,train_full
n02098413_6289.JPEG,n02098413,train,dog,train_full
n02113624_635.JPEG,n02113624,train,dog,train_full
n02107908_7527.JPEG,n02107908,train,dog,train_full
n02105505_6822.JPEG,n02105505,train,dog,train_full
n02087394_34682.JPEG,n02087394,train,dog,train_full
n02106382_8837.JPEG,n02106382,train,dog,train_full
n02094114_7319.JPEG,n02094114,train,dog,train_full
n02088094_13742.JPEG,n02088094,train,dog,train_full
n02088364_7281.JPEG,n02088364,train,dog,train_full
n02106550_11815.JPEG,n02106550,train,dog,train_full
n02091467_6583.JPEG,n02091467,train,dog,train_full
n02102040_1266.JPEG,n02102040,train,dog,train_full
n02105162_8756.JPEG,n02105162,train,dog,train_full
n02091831_1404.JPEG,n02091831,train,dog,train_full
n02110627_1956.JPEG,n02110627,train,dog,train_full
n02095570_11038.JPEG,n02095570,train,dog,train_full
n02091244_3351.JPEG,n02091244,train,dog,train_full
n02109961_21527.JPEG,n02109961,train,dog,train_full
n02100583_6481.JPEG,n02100583,train,dog,train_full
n02112137_6577.JPEG,n02112137,train,dog,train_full
n02113799_1367.JPEG,n02113799,train,dog,train_full
n02101388_8582.JPEG,n02101388,train,dog,train_full
n02097130_5859.JPEG,n02097130,train,dog,train_full
n02085936_14456.JPEG,n02085936,train,dog,train_full
n02088364_4575.JPEG,n02088364,train,dog,train_full
n02085620_6976.JPEG,n02085620,train,dog,train_full
n02108551_22035.JPEG,n02108551,train,dog,train_full
n02106382_2856.JPEG,n02106382,train,dog,train_full
n02107683_1449.JPEG,n02107683,train,dog,train_full
n02105056_3719.JPEG,n02105056,train,dog,train_full
n02111500_361.JPEG,n02111500,train,dog,train_full
n02108422_5844.JPEG,n02108422,train,dog,train_full
n02105162_5058.JPEG,n02105162,train,dog,train_full
n02096437_4787.JPEG,n02096437,train,dog,train_full
n02096051_3829.JPEG,n02096051,train,dog,train_full
n02107683_3470.JPEG,n02107683,train,dog,train_full
n02095570_6838.JPEG,n02095570,train,dog,train_full
n02113624_556.JPEG,n02113624,train,dog,train_full
n02097209_3503.JPEG,n02097209,train,dog,train_full
n02112137_13755.JPEG,n02112137,train,dog,train_full
n02112350_2103.JPEG,n02112350,train,dog,train_full
n02104365_7008.JPEG,n02104365,train,dog,train_full
n02096437_1006.JPEG,n02096437,train,dog,train_full
n02091244_10963.JPEG,n02091244,train,dog,train_full
n02105505_7888.JPEG,n02105505,train,dog,train_full
n02099849_1717.JPEG,n02099849,train,dog,train_full
n02093754_8096.JPEG,n02093754,train,dog,train_full
n02113023_6508.JPEG,n02113023,train,dog,train_full
n02108551_7211.JPEG,n02108551,train,dog,train_full
n02113799_3389.JPEG,n02113799,train,dog,train_full
n02090721_5593.JPEG,n02090721,train,dog,train_full
n02093991_1214.JPEG,n02093991,train,dog,train_full
n02089078_8666.JPEG,n02089078,train,dog,train_full
n02106382_3802.JPEG,n02106382,train,dog,train_full
n02114367_14810.JPEG,n02114367,train,dog,train_full
n02097130_3186.JPEG,n02097130,train,dog,train_full
n02110185_1483.JPEG,n02110185,train,dog,train_full
n02093859_3067.JPEG,n02093859,train,dog,train_full
n02108000_6844.JPEG,n02108000,train,dog,train_full
n02096177_1319.JPEG,n02096177,train,dog,train_full
n02091831_8583.JPEG,n02091831,train,dog,train_full
n02111500_8317.JPEG,n02111500,train,dog,train_full
n02101388_11139.JPEG,n02101388,train,dog,train_full
n02087394_7471.JPEG,n02087394,train,dog,train_full
n02110627_16865.JPEG,n02110627,train,dog,train_full
n02105505_6764.JPEG,n02105505,train,dog,train_full
n02091134_2353.JPEG,n02091134,train,dog,train_full
n02113624_3552.JPEG,n02113624,train,dog,train_full
n02105162_3983.JPEG,n02105162,train,dog,train_full
n02113712_20185.JPEG,n02113712,train,dog,train_full
n02099849_2018.JPEG,n02099849,train,dog,train_full
n02093859_1853.JPEG,n02093859,train,dog,train_full
n02102480_5541.JPEG,n02102480,train,dog,train_full
n02102973_3646.JPEG,n02102973,train,dog,train_full
n02105505_4163.JPEG,n02105505,train,dog,train_full
n02087046_4491.JPEG,n02087046,train,dog,train_full
n02109525_17910.JPEG,n02109525,train,dog,train_full
n02113023_6040.JPEG,n02113023,train,dog,train_full
n02100236_5495.JPEG,n02100236,train,dog,train_full
n02089867_5855.JPEG,n02089867,train,dog,train_full
n02093991_8977.JPEG,n02093991,train,dog,train_full
n02088238_2313.JPEG,n02088238,train,dog,train_full
n02090721_202.JPEG,n02090721,train,dog,train_full
n02091831_6582.JPEG,n02091831,train,dog,train_full
n02086910_7733.JPEG,n02086910,train,dog,train_full
n02101556_4236.JPEG,n02101556,train,dog,train_full
n02107574_1880.JPEG,n02107574,train,dog,train_full
n02087394_10491.JPEG,n02087394,train,dog,train_full
n02105251_1469.JPEG,n02105251,train,dog,train_full
n02096585_533.JPEG,n02096585,train,dog,train_full
n02111500_8105.JPEG,n02111500,train,dog,train_full
n02104365_7795.JPEG,n02104365,train,dog,train_full
n02105641_10158.JPEG,n02105641,train,dog,train_full
n02098105_9023.JPEG,n02098105,train,dog,train_full
n02111277_522.JPEG,n02111277,train,dog,train_full
n02107683_7160.JPEG,n02107683,train,dog,train_full
n02109525_1937.JPEG,n02109525,train,dog,train_full
n02102973_5948.JPEG,n02102973,train,dog,train_full
n02104365_229.JPEG,n02104365,train,dog,train_full
n02105162_5869.JPEG,n02105162,train,dog,train_full
n02102177_8290.JPEG,n02102177,train,dog,train_full
n02091134_14297.JPEG,n02091134,train,dog,train_full
n02100583_28681.JPEG,n02100583,train,dog,train_full
n02113799_7909.JPEG,n02113799,train,dog,train_full
n02099849_7570.JPEG,n02099849,train,dog,train_full
n02086910_14365.JPEG,n02086910,train,dog,train_full
n02097298_12480.JPEG,n02097298,train,dog,train_full
n02101388_16256.JPEG,n02101388,train,dog,train_full
n02113023_4535.JPEG,n02113023,train,dog,train_full
n02112706_2448.JPEG,n02112706,train,dog,train_full
n02100735_4087.JPEG,n02100735,train,dog,train_full
n02108551_18385.JPEG,n02108551,train,dog,train_full
n02112137_18016.JPEG,n02112137,train,dog,train_full
n02113799_1439.JPEG,n02113799,train,dog,train_full
n02107312_1590.JPEG,n02107312,train,dog,train_full
n02090721_5420.JPEG,n02090721,train,dog,train_full
n02102318_9848.JPEG,n02102318,train,dog,train_full
n02108551_5006.JPEG,n02108551,train,dog,train_full
n02113023_1667.JPEG,n02113023,train,dog,train_full
n02111500_2776.JPEG,n02111500,train,dog,train_full
n02091134_6045.JPEG,n02091134,train,dog,train_full
n02107312_1745.JPEG,n02107312,train,dog,train_full
n02109525_13431.JPEG,n02109525,train,dog,train_full
n02113712_3792.JPEG,n02113712,train,dog,train_full
n02093991_4963.JPEG,n02093991,train,dog,train_full
n02110341_4332.JPEG,n02110341,train,dog,train_full
n02094433_4192.JPEG,n02094433,train,dog,train_full
n02095889_11258.JPEG,n02095889,train,dog,train_full
n02091032_9592.JPEG,n02091032,train,dog,train_full
n02085620_8585.JPEG,n02085620,train,dog,train_full
n02088238_12520.JPEG,n02088238,train,dog,train_full
n02108000_227.JPEG,n02108000,train,dog,train_full
n02111129_5937.JPEG,n02111129,train,dog,train_full
n02099429_887.JPEG,n02099429,train,dog,train_full
n02091032_7233.JPEG,n02091032,train,dog,train_full
n02093647_514.JPEG,n02093647,train,dog,train_full
n02093256_5052.JPEG,n02093256,train,dog,train_full
n02106550_950.JPEG,n02106550,train,dog,train_full
n02097474_5208.JPEG,n02097474,train,dog,train_full
n02106662_20749.JPEG,n02106662,train,dog,train_full
n02096437_1605.JPEG,n02096437,train,dog,train_full
n02098286_1639.JPEG,n02098286,train,dog,train_full
n02099601_3097.JPEG,n02099601,train,dog,train_full
n02088364_7051.JPEG,n02088364,train,dog,train_full
n02096051_584.JPEG,n02096051,train,dog,train_full
n02100877_28587.JPEG,n02100877,train,dog,train_full
n02086910_15913.JPEG,n02086910,train,dog,train_full
n02109525_7200.JPEG,n02109525,train,dog,train_full
n02091831_9263.JPEG,n02091831,train,dog,train_full
n02089078_7197.JPEG,n02089078,train,dog,train_full
n02112018_7931.JPEG,n02112018,train,dog,train_full
n02093256_7043.JPEG,n02093256,train,dog,train_full
n02091467_6155.JPEG,n02091467,train,dog,train_full
n02086910_3018.JPEG,n02086910,train,dog,train_full
n02107574_4523.JPEG,n02107574,train,dog,train_full
n02101006_988.JPEG,n02101006,train,dog,train_full
n02113624_221.JPEG,n02113624,train,dog,train_full
n02106382_8577.JPEG,n02106382,train,dog,train_full
n02106030_13370.JPEG,n02106030,train,dog,train_full
n02093647_1996.JPEG,n02093647,train,dog,train_full
n02097298_10484.JPEG,n02097298,train,dog,train_full
n02095570_2454.JPEG,n02095570,train,dog,train_full
n02090721_968.JPEG,n02090721,train,dog,train_full
n02093647_2904.JPEG,n02093647,train,dog,train_full
n02086079_10373.JPEG,n02086079,train,dog,train_full
n02108915_721.JPEG,n02108915,train,dog,train_full
n02088632_7406.JPEG,n02088632,train,dog,train_full
n02093859_4057.JPEG,n02093859,train,dog,train_full
n02113624_3584.JPEG,n02113624,train,dog,train_full
n02097474_16165.JPEG,n02097474,train,dog,train_full
n02097298_5859.JPEG,n02097298,train,dog,train_full
n02102040_249.JPEG,n02102040,train,dog,train_full
n02100735_3448.JPEG,n02100735,train,dog,train_full
n02090379_13204.JPEG,n02090379,train,dog,train_full
n02099849_18.JPEG,n02099849,train,dog,train_full
n02104029_230.JPEG,n02104029,train,dog,train_full
n02110806_5172.JPEG,n02110806,train,dog,train_full
n02109525_3448.JPEG,n02109525,train,dog,train_full
n02088632_691.JPEG,n02088632,train,dog,train_full
n02090379_1288.JPEG,n02090379,train,dog,train_full
n02113023_6725.JPEG,n02113023,train,dog,train_full
n02102480_321.JPEG,n02102480,train,dog,train_full
n02107142_10781.JPEG,n02107142,train,dog,train_full
n02110063_11978.JPEG,n02110063,train,dog,train_full
n02088364_3625.JPEG,n02088364,train,dog,train_full
n02093991_1978.JPEG,n02093991,train,dog,train_full
n02111277_11433.JPEG,n02111277,train,dog,train_full
n02102177_8091.JPEG,n02102177,train,dog,train_full
n02098286_934.JPEG,n02098286,train,dog,train_full
n02091134_1311.JPEG,n02091134,train,dog,train_full
n02098286_1940.JPEG,n02098286,train,dog,train_full
n02106382_2716.JPEG,n02106382,train,dog,train_full
n02114367_19116.JPEG,n02114367,train,dog,train_full
n02093647_1764.JPEG,n02093647,train,dog,train_full
n02099267_1110.JPEG,n02099267,train,dog,train_full
n02102480_3319.JPEG,n02102480,train,dog,train_full
n02089867_7264.JPEG,n02089867,train,dog,train_full
n02092002_3366.JPEG,n02092002,train,dog,train_full
n02094114_8367.JPEG,n02094114,train,dog,train_full
n02097047_5600.JPEG,n02097047,train,dog,train_full
n02100236_1380.JPEG,n02100236,train,dog,train_full
n02099712_4177.JPEG,n02099712,train,dog,train_full
n02108000_621.JPEG,n02108000,train,dog,train_full
n02093754_1062.JPEG,n02093754,train,dog,train_full
n02102318_13818.JPEG,n02102318,train,dog,train_full
n02110185_8852.JPEG,n02110185,train,dog,train_full
n02099712_1033.JPEG,n02099712,train,dog,train_full
n02105641_7367.JPEG,n02105641,train,dog,train_full
n02105251_2017.JPEG,n02105251,train,dog,train_full
n02105641_1845.JPEG,n02105641,train,dog,train_full
n02110185_10431.JPEG,n02110185,train,dog,train_full
n02105412_6899.JPEG,n02105412,train,dog,train_full
n02109525_7558.JPEG,n02109525,train,dog,train_full
n02109525_11972.JPEG,n02109525,train,dog,train_full
n02107683_4293.JPEG,n02107683,train,dog,train_full
n02108000_972.JPEG,n02108000,train,dog,train_full
n02097298_7484.JPEG,n02097298,train,dog,train_full
n02106382_413.JPEG,n02106382,train,dog,train_full
n02108089_1584.JPEG,n02108089,train,dog,train_full
n02113712_2855.JPEG,n02113712,train,dog,train_full
n02111889_3965.JPEG,n02111889,train,dog,train_full
n02107312_5911.JPEG,n02107312,train,dog,train_full
n02086646_4226.JPEG,n02086646,train,dog,train_full
n02094433_761.JPEG,n02094433,train,dog,train_full
n02098105_5020.JPEG,n02098105,train,dog,train_full
n02108000_4488.JPEG,n02108000,train,dog,train_full
n02091635_7101.JPEG,n02091635,train,dog,train_full
n02099849_3271.JPEG,n02099849,train,dog,train_full
n02098413_1279.JPEG,n02098413,train,dog,train_full
n02091244_10421.JPEG,n02091244,train,dog,train_full
n02091831_629.JPEG,n02091831,train,dog,train_full
n02113624_8202.JPEG,n02113624,train,dog,train_full
n02087394_16381.JPEG,n02087394,train,dog,train_full
n02110627_4801.JPEG,n02110627,train,dog,train_full
n02086910_15508.JPEG,n02086910,train,dog,train_full
n02113624_6575.JPEG,n02113624,train,dog,train_full
n02102177_5370.JPEG,n02102177,train,dog,train_full
n02105056_5145.JPEG,n02105056,train,dog,train_full
n02107574_1061.JPEG,n02107574,train,dog,train_full
n02089078_1731.JPEG,n02089078,train,dog,train_full
n02106166_1056.JPEG,n02106166,train,dog,train_full
n02100877_140.JPEG,n02100877,train,dog,train_full
n02093256_3637.JPEG,n02093256,train,dog,train_full
n02098413_21055.JPEG,n02098413,train,dog,train_full
n02094258_407.JPEG,n02094258,train,dog,train_full
n02104029_2827.JPEG,n02104029,train,dog,train_full
n02092339_1950.JPEG,n02092339,train,dog,train_full
n02108000_6088.JPEG,n02108000,train,dog,train_full
n02096437_6431.JPEG,n02096437,train,dog,train_full
n02092002_4971.JPEG,n02092002,train,dog,train_full
n02109047_2855.JPEG,n02109047,train,dog,train_full
n02104365_6927.JPEG,n02104365,train,dog,train_full
n02097298_2099.JPEG,n02097298,train,dog,train_full
